Index,champion,champion1,champion2,champion3,champion4,champion5,champion6,champion7,champion8,champion9,teamPosition,tier,top_champs_overall,wins,losses,winPct,veteran,freshBlood,hotStreak,win
3,Ezreal,Jax,Vi,Ekko,Yuumi,Garen,JarvanIV,Sylas,Zeri,Xerath,BOTTOM,DIAMOND,"['Kaisa', 'Ezreal', 'LeeSin']",93.0,84.0,0.525423729,False,False,False,True
4,Yuumi,Jax,Vi,Ekko,Ezreal,Garen,JarvanIV,Sylas,Zeri,Xerath,UTILITY,DIAMOND,"['Karma', 'Taric', 'Nautilus']",9.0,3.0,0.75,False,True,True,True
0,Garen,Kayn,Viktor,Caitlyn,Xerath,Pantheon,Gragas,Sylas,Aphelios,Amumu,TOP,DIAMOND,"['Garen', 'Sett', 'Darius']",60.0,59.0,0.504201681,False,False,False,False
3,Caitlyn,Garen,Kayn,Viktor,Xerath,Pantheon,Gragas,Sylas,Aphelios,Amumu,BOTTOM,SILVER,"['Jinx', 'Nami', 'Sivir']",6.0,0.0,1.0,False,False,True,False
0,Akali,JarvanIV,Jayce,Kaisa,Thresh,Rengar,Amumu,Sylas,Nilah,Lulu,TOP,GOLD,"['Akali', 'Yasuo', 'LeeSin']",19.0,24.0,0.441860465,False,False,False,True
1,JarvanIV,Akali,Jayce,Kaisa,Thresh,Rengar,Amumu,Sylas,Nilah,Lulu,JUNGLE,DIAMOND,"['JarvanIV', 'Vi', 'Elise']",35.0,18.0,0.660377358,False,True,True,True
2,Jayce,Akali,JarvanIV,Kaisa,Thresh,Rengar,Amumu,Sylas,Nilah,Lulu,MIDDLE,DIAMOND,"['Yasuo', 'Talon', 'Sylas']",32.0,24.0,0.571428571,False,True,True,True
3,Kaisa,Akali,JarvanIV,Jayce,Thresh,Rengar,Amumu,Sylas,Nilah,Lulu,BOTTOM,MASTER,"['Zed', 'Lucian', 'Sylas']",43.0,24.0,0.641791045,False,False,False,True
4,Thresh,Akali,JarvanIV,Jayce,Kaisa,Rengar,Amumu,Sylas,Nilah,Lulu,UTILITY,DIAMOND,"['Bard', 'Caitlyn', 'Ezreal']",35.0,18.0,0.660377358,False,True,True,True
0,Kennen,JarvanIV,Vladimir,Varus,Ashe,Riven,Lillia,Anivia,MissFortune,Senna,TOP,DIAMOND,"['Aatrox', 'Urgot', 'Darius']",56.0,53.0,0.513761468,False,False,False,False
1,JarvanIV,Kennen,Vladimir,Varus,Ashe,Riven,Lillia,Anivia,MissFortune,Senna,JUNGLE,DIAMOND,"['JarvanIV', 'Vi', 'Elise']",35.0,18.0,0.660377358,False,True,True,False
2,Vladimir,Kennen,JarvanIV,Varus,Ashe,Riven,Lillia,Anivia,MissFortune,Senna,MIDDLE,DIAMOND,"['Vladimir', 'Sylas', 'Sett']",124.0,106.0,0.539130435,False,False,False,False
3,Varus,Kennen,JarvanIV,Vladimir,Ashe,Riven,Lillia,Anivia,MissFortune,Senna,BOTTOM,DIAMOND,"['Bard', 'Caitlyn', 'Ezreal']",35.0,18.0,0.660377358,False,True,True,False
4,Ashe,Kennen,JarvanIV,Vladimir,Varus,Riven,Lillia,Anivia,MissFortune,Senna,UTILITY,DIAMOND,"['Viego', 'LeeSin', 'Zac']",64.0,78.0,0.450704225,False,False,False,False
0,MissFortune,Belveth,Sylas,Varus,Rakan,Riven,Lillia,JarvanIV,Draven,Karma,TOP,DIAMOND,"['Kayle', 'Jayce', 'Camille']",7.0,4.0,0.636363636,False,False,False,False
1,Belveth,MissFortune,Sylas,Varus,Rakan,Riven,Lillia,JarvanIV,Draven,Karma,JUNGLE,DIAMOND,"['Kayn', 'Belveth', 'Elise']",150.0,126.0,0.543478261,False,False,False,False
2,Sylas,MissFortune,Belveth,Varus,Rakan,Riven,Lillia,JarvanIV,Draven,Karma,MIDDLE,DIAMOND,"['Lucian', 'Sylas', 'Ezreal']",270.0,255.0,0.514285714,True,False,False,False
3,Varus,MissFortune,Belveth,Sylas,Rakan,Riven,Lillia,JarvanIV,Draven,Karma,BOTTOM,DIAMOND,"['Zed', 'Shen', 'Gnar']",59.0,71.0,0.453846154,False,False,False,False
4,Rakan,MissFortune,Belveth,Sylas,Varus,Riven,Lillia,JarvanIV,Draven,Karma,UTILITY,PLATINUM,"['Annie', 'Nautilus', 'Rakan']",39.0,27.0,0.590909091,False,False,False,False
0,Riven,Vi,Sylas,Caitlyn,Alistar,Yone,Nidalee,Jayce,Varus,Soraka,TOP,PLATINUM,"['Riven', 'Aatrox', 'Irelia']",8.0,7.0,0.533333333,False,False,False,False
1,Vi,Riven,Sylas,Caitlyn,Alistar,Yone,Nidalee,Jayce,Varus,Soraka,JUNGLE,DIAMOND,"['JarvanIV', 'Vi', 'Elise']",35.0,18.0,0.660377358,False,True,True,False
2,Sylas,Riven,Vi,Caitlyn,Alistar,Yone,Nidalee,Jayce,Varus,Soraka,MIDDLE,DIAMOND,"['Lucian', 'Sylas', 'Ezreal']",270.0,255.0,0.514285714,True,False,False,False
3,Caitlyn,Riven,Vi,Sylas,Alistar,Yone,Nidalee,Jayce,Varus,Soraka,BOTTOM,DIAMOND,"['Bard', 'Caitlyn', 'Ezreal']",35.0,18.0,0.660377358,False,True,True,False
0,Tryndamere,MonkeyKing,Swain,Ezreal,Rakan,Malphite,Vi,Viktor,Twitch,Bard,TOP,DIAMOND,"['Tryndamere', 'Nasus', 'Kayle']",115.0,107.0,0.518018018,False,False,False,True
1,MonkeyKing,Tryndamere,Swain,Ezreal,Rakan,Malphite,Vi,Viktor,Twitch,Bard,JUNGLE,DIAMOND,"['Elise', 'Zoe', 'Sejuani']",31.0,23.0,0.574074074,False,False,True,True
2,Swain,Tryndamere,MonkeyKing,Ezreal,Rakan,Malphite,Vi,Viktor,Twitch,Bard,MIDDLE,MASTER,"['Akali', 'Veigar', 'Morgana']",73.0,53.0,0.579365079,False,True,False,True
3,Ezreal,Tryndamere,MonkeyKing,Swain,Rakan,Malphite,Vi,Viktor,Twitch,Bard,BOTTOM,DIAMOND,"['Ezreal', 'Ekko', 'Veigar']",30.0,25.0,0.545454545,False,False,False,True
4,Rakan,Tryndamere,MonkeyKing,Swain,Ezreal,Malphite,Vi,Viktor,Twitch,Bard,UTILITY,DIAMOND,"['Rakan', 'Ezreal', 'Ashe']",290.0,253.0,0.534069982,False,True,False,True
0,Poppy,Sejuani,Zed,Varus,Amumu,Shen,Vi,Leblanc,Ezreal,Morgana,TOP,DIAMOND,"['Jax', 'Yasuo', 'Darius']",31.0,53.0,0.369047619,False,False,False,False
1,Sejuani,Poppy,Zed,Varus,Amumu,Shen,Vi,Leblanc,Ezreal,Morgana,JUNGLE,DIAMOND,"['Viktor', 'Leblanc', 'Qiyana']",261.0,251.0,0.509765625,True,False,False,False
2,Zed,Poppy,Sejuani,Varus,Amumu,Shen,Vi,Leblanc,Ezreal,Morgana,MIDDLE,DIAMOND,"['Zed', 'Ekko', 'Fizz']",277.0,248.0,0.527619048,False,True,False,False
3,Varus,Poppy,Sejuani,Zed,Amumu,Shen,Vi,Leblanc,Ezreal,Morgana,BOTTOM,DIAMOND,"['Kaisa', 'Lucian', 'Ezreal']",54.0,57.0,0.486486486,False,False,False,False
4,Amumu,Poppy,Sejuani,Zed,Varus,Shen,Vi,Leblanc,Ezreal,Morgana,UTILITY,DIAMOND,"['Thresh', 'Velkoz', 'Braum']",12.0,15.0,0.444444444,False,True,False,False
0,Jax,Vi,Fizz,Caitlyn,Lux,Garen,Amumu,AurelionSol,Varus,Ashe,TOP,PLATINUM,"['Camille', 'Jax', 'MasterYi']",21.0,7.0,0.75,False,True,True,False
1,Vi,Jax,Fizz,Caitlyn,Lux,Garen,Amumu,AurelionSol,Varus,Ashe,JUNGLE,DIAMOND,"['JarvanIV', 'Vi', 'Elise']",35.0,18.0,0.660377358,False,True,True,False
2,Fizz,Jax,Vi,Caitlyn,Lux,Garen,Amumu,AurelionSol,Varus,Ashe,MIDDLE,DIAMOND,"['Lux', 'Zoe', 'Ashe']",38.0,38.0,0.5,False,False,False,False
3,Caitlyn,Jax,Vi,Fizz,Lux,Garen,Amumu,AurelionSol,Varus,Ashe,BOTTOM,DIAMOND,"['Bard', 'Caitlyn', 'Ezreal']",35.0,18.0,0.660377358,False,True,True,False
4,Lux,Jax,Vi,Fizz,Caitlyn,Garen,Amumu,AurelionSol,Varus,Ashe,UTILITY,DIAMOND,"['Senna', 'Karma', 'Janna']",102.0,89.0,0.534031414,True,False,False,False
0,Chogath,Vi,Kassadin,Caitlyn,Seraphine,Urgot,JarvanIV,Vladimir,Aphelios,Thresh,TOP,DIAMOND,"['Evelynn', 'Senna', 'Ekko']",124.0,93.0,0.571428571,False,False,True,True
1,Vi,Chogath,Kassadin,Caitlyn,Seraphine,Urgot,JarvanIV,Vladimir,Aphelios,Thresh,JUNGLE,DIAMOND,"['JarvanIV', 'Vi', 'Elise']",35.0,18.0,0.660377358,False,True,True,True
2,Kassadin,Chogath,Vi,Caitlyn,Seraphine,Urgot,JarvanIV,Vladimir,Aphelios,Thresh,MIDDLE,MASTER,"['Fizz', 'MissFortune', 'TwistedFate']",157.0,162.0,0.492163009,False,True,False,True
3,Caitlyn,Chogath,Vi,Kassadin,Seraphine,Urgot,JarvanIV,Vladimir,Aphelios,Thresh,BOTTOM,DIAMOND,"['Bard', 'Caitlyn', 'Ezreal']",35.0,18.0,0.660377358,False,True,True,True
4,Seraphine,Chogath,Vi,Kassadin,Caitlyn,Urgot,JarvanIV,Vladimir,Aphelios,Thresh,UTILITY,DIAMOND,"['Bard', 'Soraka', 'Velkoz']",140.0,143.0,0.494699647,False,False,False,True
0,Kled,Vi,Corki,Caitlyn,Pyke,Aatrox,Maokai,Veigar,Zeri,Morgana,TOP,DIAMOND,"['Kled', 'Swain', 'Akali']",7.0,10.0,0.411764706,False,False,False,False
1,Vi,Kled,Corki,Caitlyn,Pyke,Aatrox,Maokai,Veigar,Zeri,Morgana,JUNGLE,DIAMOND,"['JarvanIV', 'Vi', 'Elise']",35.0,18.0,0.660377358,False,True,True,False
2,Corki,Kled,Vi,Caitlyn,Pyke,Aatrox,Maokai,Veigar,Zeri,Morgana,MIDDLE,DIAMOND,"['Diana', 'Akali', 'Jayce']",83.0,89.0,0.48255814,True,False,False,False
3,Caitlyn,Kled,Vi,Corki,Pyke,Aatrox,Maokai,Veigar,Zeri,Morgana,BOTTOM,DIAMOND,"['Bard', 'Caitlyn', 'Ezreal']",35.0,18.0,0.660377358,False,True,True,False
4,Pyke,Kled,Vi,Corki,Caitlyn,Aatrox,Maokai,Veigar,Zeri,Morgana,UTILITY,DIAMOND,"['Pyke', 'Thresh', 'Darius']",33.0,48.0,0.407407407,False,False,False,False
0,Gangplank,Vi,Ryze,Caitlyn,Ashe,KSante,Fiddlesticks,Ahri,Jhin,Pyke,TOP,MASTER,"['Gragas', 'Camille', 'Gangplank']",48.0,46.0,0.510638298,False,True,False,True
1,Vi,Gangplank,Ryze,Caitlyn,Ashe,KSante,Fiddlesticks,Ahri,Jhin,Pyke,JUNGLE,DIAMOND,"['JarvanIV', 'Vi', 'Elise']",35.0,18.0,0.660377358,False,True,True,True
2,Ryze,Gangplank,Vi,Caitlyn,Ashe,KSante,Fiddlesticks,Ahri,Jhin,Pyke,MIDDLE,DIAMOND,"['Yasuo', 'Katarina', 'Sylas']",25.0,26.0,0.490196078,False,False,False,True
3,Caitlyn,Gangplank,Vi,Ryze,Ashe,KSante,Fiddlesticks,Ahri,Jhin,Pyke,BOTTOM,DIAMOND,"['Bard', 'Caitlyn', 'Ezreal']",35.0,18.0,0.660377358,False,True,True,True
4,Ashe,Gangplank,Vi,Ryze,Caitlyn,KSante,Fiddlesticks,Ahri,Jhin,Pyke,UTILITY,MASTER,"['Pyke', 'Thresh', 'Morgana']",84.0,81.0,0.509090909,False,True,False,True
1,Vi,Riven,Syndra,Sivir,Ashe,Nasus,Singed,Pantheon,Caitlyn,Thresh,JUNGLE,DIAMOND,"['JarvanIV', 'Vi', 'Elise']",35.0,18.0,0.660377358,False,True,True,False
2,Syndra,Riven,Vi,Sivir,Ashe,Nasus,Singed,Pantheon,Caitlyn,Thresh,MIDDLE,DIAMOND,"['Syndra', 'Xerath', 'Riven']",86.0,80.0,0.518072289,False,False,False,False
3,Sivir,Riven,Vi,Syndra,Ashe,Nasus,Singed,Pantheon,Caitlyn,Thresh,BOTTOM,DIAMOND,"['Bard', 'Caitlyn', 'Ezreal']",35.0,18.0,0.660377358,False,True,True,False
4,Ashe,Riven,Vi,Syndra,Sivir,Nasus,Singed,Pantheon,Caitlyn,Thresh,UTILITY,DIAMOND,"['Nidalee', 'Khazix', 'Kindred']",58.0,46.0,0.557692308,False,False,False,False
0,Gangplank,JarvanIV,Katarina,Caitlyn,TahmKench,Fiora,Sylas,Talon,Sivir,Rakan,TOP,DIAMOND,"['Jhin', 'Jax', 'Kled']",39.0,34.0,0.534246575,False,False,False,False
1,JarvanIV,Gangplank,Katarina,Caitlyn,TahmKench,Fiora,Sylas,Talon,Sivir,Rakan,JUNGLE,DIAMOND,"['JarvanIV', 'Vi', 'Elise']",35.0,18.0,0.660377358,False,True,True,False
2,Katarina,Gangplank,JarvanIV,Caitlyn,TahmKench,Fiora,Sylas,Talon,Sivir,Rakan,MIDDLE,MASTER,"['Katarina', 'Draven', 'Jhin']",170.0,120.0,0.586206897,False,False,True,False
3,Caitlyn,Gangplank,JarvanIV,Katarina,TahmKench,Fiora,Sylas,Talon,Sivir,Rakan,BOTTOM,DIAMOND,"['Bard', 'Caitlyn', 'Ezreal']",35.0,18.0,0.660377358,False,True,True,False
4,TahmKench,Gangplank,JarvanIV,Katarina,Caitlyn,Fiora,Sylas,Talon,Sivir,Rakan,UTILITY,DIAMOND,"['Bard', 'Veigar', 'Xerath']",9.0,14.0,0.391304348,False,False,False,False
0,Darius,Vi,Katarina,Caitlyn,Morgana,Olaf,Kayn,Lissandra,Twitch,Thresh,TOP,MASTER,"['Yasuo', 'Yone', 'Kaisa']",87.0,79.0,0.524096386,False,True,True,True
1,Vi,Darius,Katarina,Caitlyn,Morgana,Olaf,Kayn,Lissandra,Twitch,Thresh,JUNGLE,DIAMOND,"['JarvanIV', 'Vi', 'Elise']",35.0,18.0,0.660377358,False,True,True,True
2,Katarina,Darius,Vi,Caitlyn,Morgana,Olaf,Kayn,Lissandra,Twitch,Thresh,MIDDLE,GOLD,"['Katarina', 'Caitlyn', 'Riven']",47.0,48.0,0.494736842,False,False,False,True
3,Caitlyn,Darius,Vi,Katarina,Morgana,Olaf,Kayn,Lissandra,Twitch,Thresh,BOTTOM,DIAMOND,"['Bard', 'Caitlyn', 'Ezreal']",35.0,18.0,0.660377358,False,True,True,True
4,Morgana,Darius,Vi,Katarina,Caitlyn,Olaf,Kayn,Lissandra,Twitch,Thresh,UTILITY,DIAMOND,"['Nidalee', 'Pyke', 'Blitzcrank']",89.0,68.0,0.566878981,False,False,False,True
0,Poppy,Elise,Viktor,Caitlyn,Rakan,Gwen,Graves,Shen,Kaisa,Sona,TOP,MASTER,"['Poppy', 'Camille', 'Kled']",53.0,47.0,0.53,False,True,True,True
1,Elise,Poppy,Viktor,Caitlyn,Rakan,Gwen,Graves,Shen,Kaisa,Sona,JUNGLE,DIAMOND,"['JarvanIV', 'Vi', 'Elise']",35.0,18.0,0.660377358,False,True,True,True
2,Viktor,Poppy,Elise,Caitlyn,Rakan,Gwen,Graves,Shen,Kaisa,Sona,MIDDLE,DIAMOND,"['Akshan', 'Viktor', 'Gangplank']",82.0,92.0,0.471264368,False,True,False,True
3,Caitlyn,Poppy,Elise,Viktor,Rakan,Gwen,Graves,Shen,Kaisa,Sona,BOTTOM,DIAMOND,"['Bard', 'Caitlyn', 'Ezreal']",35.0,18.0,0.660377358,False,True,True,True
4,Rakan,Poppy,Elise,Viktor,Caitlyn,Gwen,Graves,Shen,Kaisa,Sona,UTILITY,DIAMOND,"['Rakan', 'Ekko', 'Bard']",32.0,31.0,0.507936508,False,False,False,True
1,JarvanIV,Ornn,Viktor,Caitlyn,Xerath,Jax,Gragas,Tristana,Jhin,Senna,JUNGLE,DIAMOND,"['JarvanIV', 'Vi', 'Elise']",35.0,19.0,0.648148148,False,True,False,True
2,Viktor,Ornn,JarvanIV,Caitlyn,Xerath,Jax,Gragas,Tristana,Jhin,Senna,MIDDLE,DIAMOND,"['Viktor', 'Twitch', 'Karthus']",45.0,26.0,0.633802817,False,True,False,True
3,Caitlyn,Ornn,JarvanIV,Viktor,Xerath,Jax,Gragas,Tristana,Jhin,Senna,BOTTOM,DIAMOND,"['Bard', 'Caitlyn', 'Ezreal']",35.0,19.0,0.648148148,False,True,False,True
4,Xerath,Ornn,JarvanIV,Viktor,Caitlyn,Jax,Gragas,Tristana,Jhin,Senna,UTILITY,DIAMOND,"['Xerath', 'Jinx', 'Twitch']",48.0,33.0,0.592592593,False,True,False,True
0,Illaoi,Mordekaiser,Viktor,Jhin,Ashe,Gragas,JarvanIV,Sylas,Ezreal,Blitzcrank,TOP,DIAMOND,"['Pyke', 'Illaoi', 'Camille']",30.0,13.0,0.697674419,False,True,True,True
1,Mordekaiser,Illaoi,Viktor,Jhin,Ashe,Gragas,JarvanIV,Sylas,Ezreal,Blitzcrank,JUNGLE,DIAMOND,"['Kindred', 'Tristana', 'Diana']",19.0,20.0,0.487179487,False,True,False,True
2,Viktor,Illaoi,Mordekaiser,Jhin,Ashe,Gragas,JarvanIV,Sylas,Ezreal,Blitzcrank,MIDDLE,PLATINUM,"['Tristana', 'Viktor', 'Jhin']",34.0,26.0,0.566666667,False,True,False,True
3,Jhin,Illaoi,Mordekaiser,Viktor,Ashe,Gragas,JarvanIV,Sylas,Ezreal,Blitzcrank,BOTTOM,DIAMOND,"['Zed', 'Jhin', 'Kassadin']",25.0,23.0,0.520833333,False,True,False,True
4,Ashe,Illaoi,Mordekaiser,Viktor,Jhin,Gragas,JarvanIV,Sylas,Ezreal,Blitzcrank,UTILITY,DIAMOND,"['Vayne', 'Kassadin', 'Shaco']",90.0,76.0,0.542168675,False,False,False,True
0,Aatrox,Belveth,Sylas,Nilah,Lulu,KSante,JarvanIV,Orianna,Xayah,Karma,TOP,DIAMOND,"['Mordekaiser', 'Ekko', 'Aatrox']",13.0,9.0,0.590909091,False,True,True,False
1,Belveth,Aatrox,Sylas,Nilah,Lulu,KSante,JarvanIV,Orianna,Xayah,Karma,JUNGLE,DIAMOND,"['Kayn', 'Belveth', 'Elise']",150.0,126.0,0.543478261,False,False,False,False
2,Sylas,Aatrox,Belveth,Nilah,Lulu,KSante,JarvanIV,Orianna,Xayah,Karma,MIDDLE,DIAMOND,"['Yasuo', 'Katarina', 'Irelia']",100.0,103.0,0.492610837,True,False,False,False
3,Nilah,Aatrox,Belveth,Sylas,Lulu,KSante,JarvanIV,Orianna,Xayah,Karma,BOTTOM,DIAMOND,"['Leblanc', 'Cassiopeia', 'Syndra']",45.0,52.0,0.463917526,False,False,False,False
4,Lulu,Aatrox,Belveth,Sylas,Nilah,KSante,JarvanIV,Orianna,Xayah,Karma,UTILITY,MASTER,"['Zoe', 'Veigar', 'Twitch']",127.0,104.0,0.54978355,False,True,False,False
0,Darius,JarvanIV,Syndra,Draven,Alistar,Ornn,MonkeyKing,Viktor,Varus,Sona,TOP,DIAMOND,"['Kayn', 'Darius', 'Garen']",130.0,117.0,0.526315789,True,False,False,True
1,JarvanIV,Darius,Syndra,Draven,Alistar,Ornn,MonkeyKing,Viktor,Varus,Sona,JUNGLE,DIAMOND,"['JarvanIV', 'Vi', 'Elise']",35.0,19.0,0.648148148,False,True,False,True
2,Syndra,Darius,JarvanIV,Draven,Alistar,Ornn,MonkeyKing,Viktor,Varus,Sona,MIDDLE,DIAMOND,"['Sylas', 'Viego', 'Akali']",158.0,146.0,0.519736842,False,True,False,True
3,Draven,Darius,JarvanIV,Syndra,Alistar,Ornn,MonkeyKing,Viktor,Varus,Sona,BOTTOM,DIAMOND,"['Bard', 'Caitlyn', 'Ezreal']",35.0,19.0,0.648148148,False,True,False,True
4,Alistar,Darius,JarvanIV,Syndra,Draven,Ornn,MonkeyKing,Viktor,Varus,Sona,UTILITY,DIAMOND,"['Graves', 'Lucian', 'Ivern']",158.0,146.0,0.519736842,True,False,False,True
0,Varus,Vi,Vex,Caitlyn,Bard,Shen,Nidalee,Yasuo,Ezreal,Karma,TOP,DIAMOND,"['Varus', 'Riven', 'RekSai']",113.0,77.0,0.594736842,False,False,False,False
1,Vi,Varus,Vex,Caitlyn,Bard,Shen,Nidalee,Yasuo,Ezreal,Karma,JUNGLE,DIAMOND,"['JarvanIV', 'Vi', 'Elise']",35.0,19.0,0.648148148,False,True,False,False
2,Vex,Varus,Vi,Caitlyn,Bard,Shen,Nidalee,Yasuo,Ezreal,Karma,MIDDLE,DIAMOND,"['Ekko', 'Kled', 'Irelia']",85.0,94.0,0.474860335,False,False,False,False
3,Caitlyn,Varus,Vi,Vex,Bard,Shen,Nidalee,Yasuo,Ezreal,Karma,BOTTOM,DIAMOND,"['Bard', 'Caitlyn', 'Ezreal']",35.0,19.0,0.648148148,False,True,False,False
4,Bard,Varus,Vi,Vex,Caitlyn,Shen,Nidalee,Yasuo,Ezreal,Karma,UTILITY,DIAMOND,"['Bard', 'Alistar', 'Orianna']",126.0,112.0,0.529411765,False,True,False,False
0,Fiora,Elise,Qiyana,Zeri,Renata,Tryndamere,Vi,Akali,Caitlyn,Soraka,TOP,DIAMOND,"['Riven', 'Sylas', 'Akali']",17.0,12.0,0.586206897,False,False,False,True
1,Elise,Fiora,Qiyana,Zeri,Renata,Tryndamere,Vi,Akali,Caitlyn,Soraka,JUNGLE,PLATINUM,"['Ekko', 'Kaisa', 'Viego']",10.0,13.0,0.434782609,False,False,False,True
2,Qiyana,Fiora,Elise,Zeri,Renata,Tryndamere,Vi,Akali,Caitlyn,Soraka,MIDDLE,DIAMOND,"['Qiyana', 'Katarina', 'LeeSin']",35.0,39.0,0.472972973,False,False,True,True
3,Zeri,Fiora,Elise,Qiyana,Renata,Tryndamere,Vi,Akali,Caitlyn,Soraka,BOTTOM,DIAMOND,"['Kaisa', 'Ezreal', 'Aphelios']",306.0,289.0,0.514285714,False,True,False,True
4,Renata,Fiora,Elise,Qiyana,Zeri,Tryndamere,Vi,Akali,Caitlyn,Soraka,UTILITY,DIAMOND,"['Lulu', 'Thresh', 'Velkoz']",63.0,43.0,0.594339623,False,False,False,True
0,Garen,Khazix,Rumble,Ezreal,Annie,Galio,JarvanIV,Camille,MissFortune,Nautilus,TOP,DIAMOND,"['Garen', 'LeeSin', 'Shyvana']",25.0,18.0,0.581395349,False,False,False,True
1,Khazix,Garen,Rumble,Ezreal,Annie,Galio,JarvanIV,Camille,MissFortune,Nautilus,JUNGLE,MASTER,"['Khazix', 'Graves', 'Kaisa']",93.0,90.0,0.508196721,False,True,True,True
2,Rumble,Garen,Khazix,Ezreal,Annie,Galio,JarvanIV,Camille,MissFortune,Nautilus,MIDDLE,DIAMOND,"['Jhin', 'Ezreal', 'Kaisa']",140.0,119.0,0.540540541,False,False,True,True
3,Ezreal,Garen,Khazix,Rumble,Annie,Galio,JarvanIV,Camille,MissFortune,Nautilus,BOTTOM,DIAMOND,"['Lucian', 'Ezreal', 'Varus']",51.0,58.0,0.467889908,False,True,False,True
4,Annie,Garen,Khazix,Rumble,Ezreal,Galio,JarvanIV,Camille,MissFortune,Nautilus,UTILITY,DIAMOND,"['Nidalee', 'Pyke', 'Blitzcrank']",89.0,68.0,0.566878981,False,False,False,True
0,Illaoi,Sejuani,Lissandra,KogMaw,Lulu,Teemo,Rengar,Galio,Draven,Sona,TOP,MASTER,"['Heimerdinger', 'Sion', 'DrMundo']",178.0,168.0,0.514450867,False,True,False,False
1,Sejuani,Illaoi,Lissandra,KogMaw,Lulu,Teemo,Rengar,Galio,Draven,Sona,JUNGLE,DIAMOND,"['Zac', 'Sejuani', 'Volibear']",45.0,43.0,0.511363636,False,False,False,False
2,Lissandra,Illaoi,Sejuani,KogMaw,Lulu,Teemo,Rengar,Galio,Draven,Sona,MIDDLE,DIAMOND,"['Lissandra', 'MissFortune', 'Lux']",184.0,167.0,0.524216524,False,True,False,False
3,KogMaw,Illaoi,Sejuani,Lissandra,Lulu,Teemo,Rengar,Galio,Draven,Sona,BOTTOM,DIAMOND,"['Hecarim', 'Graves', 'Khazix']",43.0,49.0,0.467391304,False,False,False,False
4,Lulu,Illaoi,Sejuani,Lissandra,KogMaw,Teemo,Rengar,Galio,Draven,Sona,UTILITY,DIAMOND,"['Evelynn', 'Senna', 'Pantheon']",74.0,73.0,0.503401361,False,False,False,False
0,Urgot,Vi,Cassiopeia,Kaisa,Ashe,Jayce,Viego,AurelionSol,Akshan,Soraka,TOP,DIAMOND,"['Yasuo', 'Yorick', 'Irelia']",88.0,49.0,0.642335766,False,True,False,True
1,Vi,Urgot,Cassiopeia,Kaisa,Ashe,Jayce,Viego,AurelionSol,Akshan,Soraka,JUNGLE,MASTER,"['LeeSin', 'MonkeyKing', 'Nidalee']",56.0,42.0,0.571428571,False,True,True,True
2,Cassiopeia,Urgot,Vi,Kaisa,Ashe,Jayce,Viego,AurelionSol,Akshan,Soraka,MIDDLE,DIAMOND,"['Lissandra', 'MissFortune', 'Lux']",184.0,167.0,0.524216524,False,True,False,True
3,Kaisa,Urgot,Vi,Cassiopeia,Ashe,Jayce,Viego,AurelionSol,Akshan,Soraka,BOTTOM,PLATINUM,"['Kaisa', 'Qiyana', 'Graves']",12.0,17.0,0.413793103,False,False,False,True
4,Ashe,Urgot,Vi,Cassiopeia,Kaisa,Jayce,Viego,AurelionSol,Akshan,Soraka,UTILITY,MASTER,"['Udyr', 'Kindred', 'Amumu']",35.0,37.0,0.486111111,False,True,False,True
0,Swain,Kayn,Katarina,Kaisa,Nami,Anivia,JarvanIV,Lissandra,Jhin,Nautilus,TOP,DIAMOND,"['Velkoz', 'Senna', 'LeeSin']",93.0,98.0,0.486910995,False,False,False,True
1,Kayn,Swain,Katarina,Kaisa,Nami,Anivia,JarvanIV,Lissandra,Jhin,Nautilus,JUNGLE,DIAMOND,"['Kayn', 'Kayle', 'Gragas']",14.0,13.0,0.518518519,False,True,False,True
2,Katarina,Swain,Kayn,Kaisa,Nami,Anivia,JarvanIV,Lissandra,Jhin,Nautilus,MIDDLE,GOLD,"['Katarina', 'Caitlyn', 'Riven']",47.0,48.0,0.494736842,False,False,False,True
3,Kaisa,Swain,Kayn,Katarina,Nami,Anivia,JarvanIV,Lissandra,Jhin,Nautilus,BOTTOM,DIAMOND,"['Yasuo', 'LeeSin', 'Samira']",77.0,70.0,0.523809524,False,False,False,True
4,Nami,Swain,Kayn,Katarina,Kaisa,Anivia,JarvanIV,Lissandra,Jhin,Nautilus,UTILITY,DIAMOND,"['Blitzcrank', 'Pyke', 'Xerath']",81.0,89.0,0.476470588,False,False,False,True
0,Darius,Vi,Katarina,Caitlyn,Morgana,Olaf,Kayn,Lissandra,Twitch,Thresh,TOP,MASTER,"['Yasuo', 'Yone', 'Kaisa']",87.0,79.0,0.524096386,False,True,True,True
1,Vi,Darius,Katarina,Caitlyn,Morgana,Olaf,Kayn,Lissandra,Twitch,Thresh,JUNGLE,DIAMOND,"['JarvanIV', 'Vi', 'Elise']",35.0,19.0,0.648148148,False,True,False,True
2,Katarina,Darius,Vi,Caitlyn,Morgana,Olaf,Kayn,Lissandra,Twitch,Thresh,MIDDLE,GOLD,"['Katarina', 'Caitlyn', 'Riven']",47.0,48.0,0.494736842,False,False,False,True
3,Caitlyn,Darius,Vi,Katarina,Morgana,Olaf,Kayn,Lissandra,Twitch,Thresh,BOTTOM,DIAMOND,"['Bard', 'Caitlyn', 'Ezreal']",35.0,19.0,0.648148148,False,True,False,True
